index,category,filename,start_second,end_second,,duration,,,glass,gun,scream
23,3, gunshots/0048.wav,131.232375,131.607344,,0.374969,,,,,
24,3, gunshots/0158.wav,136.986656,137.431625,,0.444969,,,,,
26,3, gunshots/0007.wav,147.963875,148.800844,,0.836969,,,,,
2,3, gunshots/0039.wav,10.017938,10.349906,,0.331968,,,,,
3,3, gunshots/0030.wav,15.426687,15.764656,,0.337969,,,,,
10,3, gunshots/0009.wav,56.478687,57.038656,,0.559969,,,,,
12,3, gunshots/0126.wav,66.1385,66.408469,,0.269969,,,,,
13,3, gunshots/0123.wav,70.410375,70.725344,,0.314969,,,,,
15,3, gunshots/0006.wav,81.657844,82.470812,,0.812968,,,,,
17,3, gunshots/0037.wav,92.429281,92.74625,,0.316969,,,,,
19,3, gunshots/0084.wav,102.455344,102.815313,,0.359969,,,,,
20,3, gunshots/0040.wav,108.132219,108.420187,,0.287968,,,,,
21,3, gunshots/0055.wav,112.833625,113.222594,,0.388969,,,,,
23,3, gunshots/0126.wav,124.224844,124.494812,,0.269968,,,,,
25,3, gunshots/0103.wav,133.538375,133.897344,,0.358969,,,,,
26,3, gunshots/0081.wav,138.766844,139.339812,,0.572968,,,,,
29,3, gunshots/0067.wav,155.200625,155.777594,,0.576969,,,,,
31,3, gunshots/0008.wav,167.237375,168.032344,,0.794969,,,,,
2,3, gunshots/0085.wav,7.71175,8.136719,,0.424969,,,,,
4,3, gunshots/0015.wav,18.814312,19.233281,,0.418969,,,,,
6,3, gunshots/0084.wav,30.836469,31.196437,,0.359968,,,,,
10,3, gunshots/0078.wav,52.794688,53.414656,,0.619968,,,,,
12,3, gunshots/0130.wav,63.725906,64.085875,,0.359969,,,,,
13,3, gunshots/0041.wav,69.722594,70.068562,,0.345968,,,,,
23,3, gunshots/0035.wav,125.696875,126.027844,,0.330969,,,,,
25,3, gunshots/0110.wav,137.815781,138.15275,,0.336969,,,,,
27,3, gunshots/0100.wav,148.341344,148.656313,,0.314969,,,,,
29,3, gunshots/0089.wav,158.504719,158.884688,,0.379969,,,,,
6,3, gunshots/0068.wav,36.7985,37.288469,,0.489969,,,,,
8,3, gunshots/0077.wav,47.269625,47.587562,,0.317937,,,,,
10,3, gunshots/0088.wav,58.381406,58.721375,,0.339969,,,,,
14,3, gunshots/0033.wav,79.721469,80.269437,,0.547968,,,,,
23,3, gunshots/0151.wav,133.64425,134.093219,,0.448969,,,,,
25,3, gunshots/0107.wav,142.867969,143.295938,,0.427969,,,,,
26,3, gunshots/0001.wav,147.269219,147.935188,,0.665969,,,,,
27,3, gunshots/0014.wav,152.540906,153.052875,,0.511969,,,,,
5,3, gunshots/0085.wav,28.084,28.508969,,0.424969,,,,,
11,3, gunshots/0037.wav,65.708844,66.025813,,0.316969,,,,,
13,3, gunshots/0132.wav,77.868562,78.205531,,0.336969,,,,,
14,3, gunshots/0099.wav,82.578531,83.0275,,0.448969,,,,,
20,3, gunshots/0054.wav,116.624969,117.302937,,0.677968,,,,,
23,3, gunshots/0042.wav,131.273313,131.562281,,0.288968,,,,,
25,3, gunshots/0152.wav,140.780625,141.230594,,0.449969,,,,,
31,3, gunshots/0060.wav,175.849469,176.282437,,0.432968,,,,,
2,3, gunshots/0055.wav,9.974781,10.36375,,0.388969,,,,,
20,3, gunshots/0135.wav,125.492656,125.829625,,0.336969,,,,,
21,3, gunshots/0062.wav,130.241312,130.68825,,0.446938,,,,,
26,3, gunshots/0125.wav,157.820406,158.157375,,0.336969,,,,,
28,3, gunshots/0126.wav,167.781813,168.051781,,0.269968,,,,,
1,3, gunshots/0157.wav,4.1915,4.618469,,0.426969,,,,,
2,3, gunshots/0032.wav,9.70525,10.253219,,0.547969,,,,,
8,3, gunshots/0087.wav,45.016719,45.376688,,0.359969,,,,,
10,3, gunshots/0157.wav,55.043375,55.470344,,0.426969,,,,,
13,3, gunshots/0001.wav,73.918844,74.584812,,0.665968,,,,,
20,3, gunshots/0023.wav,118.624594,119.394563,,0.769969,,,,,
26,3, gunshots/0032.wav,155.45625,156.004219,,0.547969,,,,,
27,3, gunshots/0049.wav,159.811688,160.201656,,0.389968,,,,,
30,3, gunshots/0091.wav,175.026969,175.409938,,0.382969,,,,,
6,3, gunshots/0151.wav,32.348219,32.797187,,0.448968,,,,,
7,3, gunshots/0108.wav,37.411656,37.883625,,0.471969,,,,,
8,3, gunshots/0113.wav,41.967969,42.350938,,0.382969,,,,,
9,3, gunshots/0108.wav,46.978875,47.450844,,0.471969,,,,,
13,3, gunshots/0156.wav,71.289844,71.626812,,0.336968,,,,,
17,3, gunshots/0057.wav,95.631656,96.612625,,0.980969,,,,,
25,3, gunshots/0013.wav,135.954781,136.53075,,0.575969,,,,,
27,3, gunshots/0151.wav,144.320844,144.769813,,0.448969,,,,,
30,3, gunshots/0098.wav,167.315438,167.745406,,0.429968,,,,,
6,3, gunshots/0086.wav,32.301437,32.816406,,0.514969,,,,,
13,3, gunshots/0125.wav,70.733,71.069969,,0.336969,,,,,
15,3, gunshots/0107.wav,81.573969,82.001937,,0.427968,,,,,
17,3, gunshots/0076.wav,93.083156,93.357125,,0.273969,,,,,
18,3, gunshots/0135.wav,98.700063,99.037031,,0.336968,,,,,
19,3, gunshots/0077.wav,104.555344,104.873281,,0.317937,,,,,
20,3, gunshots/0103.wav,109.1665,109.525469,,0.358969,,,,,
21,3, gunshots/0042.wav,114.803781,115.09275,,0.288969,,,,,
22,3, gunshots/0078.wav,118.840125,119.460094,,0.619969,,,,,
23,3, gunshots/0055.wav,123.403719,123.792687,,0.388968,,,,,
27,3, gunshots/0058.wav,142.290906,142.650875,,0.359969,,,,,
30,3, gunshots/0001.wav,160.354844,161.020813,,0.665969,,,,,
33,3, gunshots/0037.wav,178.647406,178.964375,,0.316969,,,,,
3,3, gunshots/0152.wav,15.287937,15.737906,,0.449969,,,,,
6,3, gunshots/0077.wav,33.14875,33.466687,,0.317937,,,,,
13,3, gunshots/0106.wav,80.246594,80.628563,,0.381969,,,,,
18,3, gunshots/0125.wav,106.544531,106.8815,,0.336969,,,,,
23,3, gunshots/0060.wav,136.386844,136.819813,,0.432969,,,,,
28,3, gunshots/0078.wav,165.989094,166.609062,,0.619968,,,,,
4,3, gunshots/0157.wav,18.955406,19.382375,,0.426969,,,,,
8,3, gunshots/0126.wav,42.383594,42.653562,,0.269968,,,,,
9,3, gunshots/0013.wav,47.524906,48.100875,,0.575969,,,,,
12,3, gunshots/0088.wav,64.508906,64.848875,,0.339969,,,,,
13,3, gunshots/0006.wav,68.157125,68.970094,,0.812969,,,,,
15,3, gunshots/0029.wav,79.477688,79.837656,,0.359968,,,,,
16,3, gunshots/0018.wav,85.074156,85.756125,,0.681969,,,,,
22,3, gunshots/0045.wav,118.207281,118.52425,,0.316969,,,,,
25,3, gunshots/0011.wav,134.189719,134.672687,,0.482968,,,,,
26,3, gunshots/0066.wav,139.868719,140.249687,,0.380968,,,,,
27,3, gunshots/0085.wav,145.243,145.667969,,0.424969,,,,,
31,3, gunshots/0031.wav,166.780125,167.308094,,0.527969,,,,,
5,3, gunshots/0088.wav,32.49525,32.835219,,0.339969,,,,,
8,3, gunshots/0087.wav,50.113875,50.473844,,0.359969,,,,,
9,3, gunshots/0135.wav,54.989656,55.326625,,0.336969,,,,,
13,3, gunshots/0066.wav,74.458094,74.839062,,0.380968,,,,,
14,3, gunshots/0041.wav,79.910219,80.256187,,0.345968,,,,,
20,3, gunshots/0072.wav,112.228437,112.704406,,0.475969,,,,,
26,3, gunshots/0077.wav,144.612937,144.930875,,0.317938,,,,,
28,3, gunshots/0140.wav,156.681469,157.040437,,0.358968,,,,,
3,3, gunshots/0068.wav,14.573063,15.063031,,0.489968,,,,,
14,3, gunshots/0018.wav,82.826437,83.508406,,0.681969,,,,,
16,3, gunshots/0058.wav,95.444531,95.8045,,0.359969,,,,,
17,3, gunshots/0041.wav,99.337688,99.683656,,0.345968,,,,,
22,3, gunshots/0032.wav,129.25725,129.805219,,0.547969,,,,,
24,3, gunshots/0055.wav,139.597531,139.9865,,0.388969,,,,,
25,3, gunshots/0147.wav,143.366531,143.7485,,0.381969,,,,,
5,3, gunshots/0111.wav,26.862813,27.289781,,0.426968,,,,,
7,3, gunshots/0002.wav,35.129875,35.596844,,0.466969,,,,,
11,3, gunshots/0035.wav,58.314969,58.645938,,0.330969,,,,,
15,3, gunshots/0054.wav,79.868344,80.546312,,0.677968,,,,,
18,3, gunshots/0151.wav,96.024906,96.473875,,0.448969,,,,,
22,3, gunshots/0045.wav,125.267844,125.584812,,0.316968,,,,,
30,3, gunshots/0049.wav,166.033594,166.423563,,0.389969,,,,,
32,3, gunshots/0118.wav,177.354469,177.669437,,0.314968,,,,,
1,3, gunshots/0135.wav,4.588094,4.925063,,0.336969,,,,,
3,3, gunshots/0054.wav,14.942094,15.620062,,0.677968,,,,,
5,3, gunshots/0149.wav,24.322031,24.704,,0.381969,,,,,
10,3, gunshots/0140.wav,49.507063,49.866031,,0.358968,,,,,
16,3, gunshots/0106.wav,82.958031,83.34,,0.381969,,,,,
17,3, gunshots/0054.wav,88.987062,89.665031,,0.677969,,,,,
19,3, gunshots/0107.wav,100.262969,100.690938,,0.427969,,,,,
29,3, gunshots/0032.wav,155.422219,155.970188,,0.547969,,,,,
6,3, gunshots/0013.wav,34.676375,35.252344,,0.575969,,,,,
7,3, gunshots/0015.wav,39.044219,39.463187,,0.418968,,,,,
10,3, gunshots/0042.wav,54.33775,54.626719,,0.288969,,,,,
11,3, gunshots/0113.wav,60.130563,60.513531,,0.382968,,,,,
14,3, gunshots/0085.wav,77.257875,77.682844,,0.424969,,,,,
18,3, gunshots/0075.wav,97.757781,98.04575,,0.287969,,,,,
20,3, gunshots/0103.wav,108.410313,108.769281,,0.358968,,,,,
24,3, gunshots/0123.wav,131.231344,131.546312,,0.314968,,,,,
26,3, gunshots/0130.wav,141.324312,141.684281,,0.359969,,,,,
27,3, gunshots/0032.wav,146.757031,147.305,,0.547969,,,,,
29,3, gunshots/0125.wav,157.835094,158.172063,,0.336969,,,,,
31,3, gunshots/0047.wav,167.283469,167.672438,,0.388969,,,,,
32,3, gunshots/0086.wav,172.381281,172.89625,,0.514969,,,,,
33,3, gunshots/0087.wav,176.786781,177.14675,,0.359969,,,,,
1,3, gunshots/0121.wav,5.289469,5.604438,,0.314969,,,,,
2,3, gunshots/0104.wav,9.99825,10.381219,,0.382969,,,,,
4,3, gunshots/0088.wav,19.674531,20.0145,,0.339969,,,,,
6,3, gunshots/0140.wav,28.568594,28.927563,,0.358969,,,,,
9,3, gunshots/0116.wav,44.705188,45.065156,,0.359968,,,,,
13,3, gunshots/0122.wav,64.025437,64.362406,,0.336969,,,,,
17,3, gunshots/0104.wav,84.788687,85.171656,,0.382969,,,,,
25,3, gunshots/0123.wav,127.751688,128.066656,,0.314968,,,,,
30,3, gunshots/0008.wav,155.460469,156.255437,,0.794968,,,,,
31,3, gunshots/0124.wav,161.28525,161.578219,,0.292969,,,,,
34,3, gunshots/0085.wav,176.197313,176.622281,,0.424968,,,,,
2,3, gunshots/0136.wav,11.803219,12.185187,,0.381968,,,,,
3,3, gunshots/0095.wav,16.100656,16.529625,,0.428969,,,,,
9,3, gunshots/0066.wav,53.605031,53.986,,0.380969,,,,,
13,3, gunshots/0068.wav,74.412063,74.902031,,0.489968,,,,,
14,3, gunshots/0098.wav,80.516531,80.9465,,0.429969,,,,,
18,3, gunshots/0102.wav,104.832969,105.259938,,0.426969,,,,,
19,3, gunshots/0079.wav,108.560594,109.036563,,0.475969,,,,,
20,3, gunshots/0126.wav,113.418875,113.688844,,0.269969,,,,,
27,3, gunshots/0096.wav,153.760781,154.18775,,0.426969,,,,,
28,3, gunshots/0053.wav,159.352563,159.7995,,0.446937,,,,,
1,3, gunshots/0157.wav,4.192875,4.619844,,0.426969,,,,,
4,3, gunshots/0011.wav,17.76175,18.244719,,0.482969,,,,,
5,3, gunshots/0054.wav,23.668688,24.346656,,0.677968,,,,,
10,3, gunshots/0156.wav,50.045125,50.382094,,0.336969,,,,,
11,3, gunshots/0123.wav,55.100031,55.415,,0.314969,,,,,
12,3, gunshots/0099.wav,60.629031,61.078,,0.448969,,,,,
16,3, gunshots/0076.wav,83.428844,83.702812,,0.273968,,,,,
17,3, gunshots/0042.wav,87.448031,87.737,,0.288969,,,,,
18,3, gunshots/0020.wav,92.711719,93.371687,,0.659968,,,,,
22,3, gunshots/0030.wav,112.774469,113.112437,,0.337968,,,,,
33,3, gunshots/0060.wav,173.517562,173.950531,,0.432969,,,,,
1,3, gunshots/0091.wav,4.747469,5.130438,,0.382969,,,,,
4,3, gunshots/0125.wav,22.843187,23.180156,,0.336969,,,,,
9,3, gunshots/0058.wav,49.762219,50.122188,,0.359969,,,,,
10,3, gunshots/0025.wav,54.995875,55.777844,,0.781969,,,,,
11,3, gunshots/0048.wav,59.412781,59.78775,,0.374969,,,,,
12,3, gunshots/0032.wav,65.065313,65.613281,,0.547968,,,,,
13,3, gunshots/0074.wav,70.437156,70.740125,,0.302969,,,,,
15,3, gunshots/0007.wav,82.181375,83.018344,,0.836969,,,,,
18,3, gunshots/0013.wav,98.624094,99.200063,,0.575969,,,,,
20,3, gunshots/0027.wav,109.62375,109.984719,,0.360969,,,,,
22,3, gunshots/0009.wav,120.078438,120.638406,,0.559968,,,,,
24,3, gunshots/0152.wav,130.27175,130.721719,,0.449969,,,,,
27,3, gunshots/0018.wav,145.942937,146.624906,,0.681969,,,,,
29,3, gunshots/0018.wav,156.982875,157.664844,,0.681969,,,,,
31,3, gunshots/0139.wav,168.938687,169.253656,,0.314969,,,,,
1,3, gunshots/0025.wav,3.714656,4.496625,,0.781969,,,,,
4,3, gunshots/0103.wav,19.562844,19.921813,,0.358969,,,,,
5,3, gunshots/0085.wav,24.50125,24.926219,,0.424969,,,,,
8,3, gunshots/0108.wav,41.704281,42.17625,,0.471969,,,,,
11,3, gunshots/0122.wav,56.781281,57.11825,,0.336969,,,,,
13,3, gunshots/0089.wav,68.493125,68.873094,,0.379969,,,,,
18,3, gunshots/0035.wav,103.735438,104.066406,,0.330968,,,,,
20,3, gunshots/0025.wav,114.508031,115.29,,0.781969,,,,,
22,3, gunshots/0054.wav,124.320375,124.998344,,0.677969,,,,,
23,3, gunshots/0085.wav,129.864094,130.289062,,0.424968,,,,,
24,3, gunshots/0096.wav,135.335031,135.762,,0.426969,,,,,
26,3, gunshots/0032.wav,147.215906,147.763875,,0.547969,,,,,
27,3, gunshots/0066.wav,152.01825,152.399219,,0.380969,,,,,
28,3, gunshots/0051.wav,156.018781,156.40775,,0.388969,,,,,
2,3, gunshots/0003.wav,10.586469,11.336438,,0.749969,,,,,
5,3, gunshots/0016.wav,27.49175,27.941719,,0.449969,,,,,
7,3, gunshots/0156.wav,39.529344,39.866312,,0.336968,,,,,
8,3, gunshots/0075.wav,44.910031,45.198,,0.287969,,,,,
11,3, gunshots/0147.wav,60.744813,61.126781,,0.381968,,,,,
14,3, gunshots/0057.wav,77.492594,78.473562,,0.980968,,,,,
19,3, gunshots/0031.wav,104.1535,104.681469,,0.527969,,,,,
23,3, gunshots/0140.wav,127.751781,128.11075,,0.358969,,,,,
27,3, gunshots/0150.wav,150.453219,150.881188,,0.427969,,,,,
29,3, gunshots/0108.wav,161.7515,162.223469,,0.471969,,,,,
18,3, gunshots/0140.wav,104.35375,104.712719,,0.358969,,,,,
19,3, gunshots/0041.wav,109.424531,109.7705,,0.345969,,,,,
20,3, gunshots/0124.wav,115.246188,115.539156,,0.292968,,,,,
25,3, gunshots/0068.wav,145.129063,145.619031,,0.489968,,,,,
27,3, gunshots/0032.wav,158.778781,159.32675,,0.547969,,,,,
28,3, gunshots/0032.wav,162.922313,163.470281,,0.547968,,,,,
30,3, gunshots/0042.wav,172.414187,172.703156,,0.288969,,,,,
7,3, gunshots/0147.wav,40.729625,41.111594,,0.381969,,,,,
8,3, gunshots/0149.wav,45.642594,46.024563,,0.381969,,,,,
9,3, gunshots/0088.wav,50.710437,51.050406,,0.339969,,,,,
11,3, gunshots/0149.wav,60.531094,60.913063,,0.381969,,,,,
14,3, gunshots/0110.wav,75.294469,75.631438,,0.336969,,,,,
17,3, gunshots/0104.wav,89.957625,90.340594,,0.382969,,,,,
19,3, gunshots/0116.wav,101.859625,102.219594,,0.359969,,,,,
21,3, gunshots/0121.wav,111.927813,112.242781,,0.314968,,,,,
25,3, gunshots/0057.wav,134.545187,135.526156,,0.980969,,,,,
31,3, gunshots/0084.wav,170.275719,170.635687,,0.359968,,,,,
32,3, gunshots/0066.wav,175.545125,175.926094,,0.380969,,,,,
6,3, gunshots/0049.wav,33.008375,33.398344,,0.389969,,,,,
7,3, gunshots/0083.wav,37.779969,38.204937,,0.424968,,,,,
20,3, gunshots/0027.wav,110.065,110.425969,,0.360969,,,,,
23,3, gunshots/0014.wav,125.190313,125.702281,,0.511968,,,,,
27,3, gunshots/0156.wav,147.080125,147.417094,,0.336969,,,,,
32,3, gunshots/0102.wav,177.968281,178.39525,,0.426969,,,,,
1,3, gunshots/0113.wav,3.690562,4.073531,,0.382969,,,,,
2,3, gunshots/0015.wav,8.459219,8.878187,,0.418968,,,,,
3,3, gunshots/0141.wav,13.444719,13.804688,,0.359969,,,,,
4,3, gunshots/0083.wav,19.202719,19.627688,,0.424969,,,,,
7,3, gunshots/0006.wav,36.429719,37.242688,,0.812969,,,,,
9,3, gunshots/0015.wav,46.466031,46.885,,0.418969,,,,,
15,3, gunshots/0025.wav,80.830906,81.612875,,0.781969,,,,,
17,3, gunshots/0014.wav,91.679469,92.191438,,0.511969,,,,,
21,3, gunshots/0156.wav,112.684187,113.021156,,0.336969,,,,,
23,3, gunshots/0011.wav,124.001094,124.484062,,0.482968,,,,,
24,3, gunshots/0149.wav,128.613563,128.995531,,0.381968,,,,,
26,3, gunshots/0035.wav,139.442031,139.773,,0.330969,,,,,
30,3, gunshots/0008.wav,161.105219,161.900187,,0.794968,,,,,
33,3, gunshots/0136.wav,178.132125,178.514094,,0.381969,,,,,
4,3, gunshots/0075.wav,19.345219,19.633187,,0.287968,,,,,
6,3, gunshots/0011.wav,27.891844,28.374813,,0.482969,,,,,
7,3, gunshots/0045.wav,33.307781,33.62475,,0.316969,,,,,
8,3, gunshots/0046.wav,38.485375,38.889344,,0.403969,,,,,
10,3, gunshots/0091.wav,48.71575,49.098719,,0.382969,,,,,
12,3, gunshots/0081.wav,60.71925,61.292219,,0.572969,,,,,
14,3, gunshots/0158.wav,71.901562,72.346531,,0.444969,,,,,
17,3, gunshots/0122.wav,86.936437,87.273406,,0.336969,,,,,
18,3, gunshots/0045.wav,91.948688,92.265656,,0.316968,,,,,
23,3, gunshots/0086.wav,119.671969,120.186937,,0.514968,,,,,
25,3, gunshots/0152.wav,130.161687,130.611656,,0.449969,,,,,
30,3, gunshots/0051.wav,158.961281,159.35025,,0.388969,,,,,
31,3, gunshots/0088.wav,163.387063,163.727031,,0.339968,,,,,
2,3, gunshots/0011.wav,10.026063,10.509031,,0.482968,,,,,
5,3, gunshots/0008.wav,24.949031,25.744,,0.794969,,,,,
10,3, gunshots/0047.wav,53.166906,53.555875,,0.388969,,,,,
14,3, gunshots/0068.wav,73.538219,74.028188,,0.489969,,,,,
15,3, gunshots/0062.wav,79.326437,79.773375,,0.446938,,,,,
22,3, gunshots/0065.wav,119.684781,120.16075,,0.475969,,,,,
23,3, gunshots/0156.wav,123.934719,124.271687,,0.336968,,,,,
24,3, gunshots/0098.wav,128.607438,129.037406,,0.429968,,,,,
29,3, gunshots/0149.wav,152.489875,152.871844,,0.381969,,,,,
3,3, gunshots/0122.wav,16.473938,16.810906,,0.336968,,,,,
6,3, gunshots/0003.wav,32.454375,33.204344,,0.749969,,,,,
9,3, gunshots/0013.wav,47.796344,48.372312,,0.575968,,,,,
10,3, gunshots/0121.wav,53.261063,53.576031,,0.314968,,,,,
11,3, gunshots/0114.wav,57.377,57.690969,,0.313969,,,,,
12,3, gunshots/0106.wav,61.781844,62.163812,,0.381968,,,,,
14,3, gunshots/0107.wav,70.567719,70.995688,,0.427969,,,,,
15,3, gunshots/0019.wav,74.886219,75.488187,,0.601968,,,,,
17,3, gunshots/0016.wav,87.43625,87.886219,,0.449969,,,,,
22,3, gunshots/0062.wav,119.257031,119.703969,,0.446938,,,,,
26,3, gunshots/0003.wav,140.351406,141.101375,,0.749969,,,,,
28,3, gunshots/0135.wav,151.029531,151.3665,,0.336969,,,,,
29,3, gunshots/0007.wav,155.099281,155.93625,,0.836969,,,,,
31,3, gunshots/0035.wav,165.793656,166.124625,,0.330969,,,,,
32,3, gunshots/0075.wav,170.124219,170.412187,,0.287968,,,,,
2,3, gunshots/0083.wav,9.875438,10.300406,,0.424968,,,,,
4,3, gunshots/0040.wav,20.251531,20.5395,,0.287969,,,,,
7,3, gunshots/0116.wav,33.631437,33.991406,,0.359969,,,,,
8,3, gunshots/0136.wav,38.750125,39.132094,,0.381969,,,,,
9,3, gunshots/0044.wav,42.578344,42.881312,,0.302968,,,,,
12,3, gunshots/0139.wav,61.631594,61.946562,,0.314968,,,,,
13,3, gunshots/0051.wav,67.505344,67.894312,,0.388968,,,,,
15,3, gunshots/0058.wav,78.547313,78.907281,,0.359968,,,,,
16,3, gunshots/0072.wav,84.055813,84.531781,,0.475968,,,,,
17,3, gunshots/0108.wav,89.901031,90.373,,0.471969,,,,,
18,3, gunshots/0156.wav,95.900969,96.237938,,0.336969,,,,,
19,3, gunshots/0089.wav,99.997781,100.37775,,0.379969,,,,,
22,3, gunshots/0110.wav,114.608844,114.945813,,0.336969,,,,,
27,3, gunshots/0044.wav,147.35925,147.662219,,0.302969,,,,,
28,3, gunshots/0124.wav,152.788344,153.081312,,0.292968,,,,,
3,3, gunshots/0057.wav,15.202531,16.1835,,0.980969,,,,,
7,3, gunshots/0089.wav,38.989719,39.369687,,0.379968,,,,,
9,3, gunshots/0071.wav,47.94425,48.406219,,0.461969,,,,,
11,3, gunshots/0023.wav,58.863031,59.633,,0.769969,,,,,
12,3, gunshots/0004.wav,63.1245,63.739469,,0.614969,,,,,
13,3, gunshots/0149.wav,67.864844,68.246813,,0.381969,,,,,
14,3, gunshots/0144.wav,72.570469,72.907438,,0.336969,,,,,
16,3, gunshots/0031.wav,84.141688,84.669656,,0.527968,,,,,
25,3, gunshots/0067.wav,139.814312,140.391281,,0.576969,,,,,
27,3, gunshots/0116.wav,155.338906,155.698875,,0.359969,,,,,
30,3, gunshots/0047.wav,173.418187,173.807156,,0.388969,,,,,
31,3, gunshots/0014.wav,178.619812,179.131781,,0.511969,,,,,
2,3, gunshots/0152.wav,9.824625,10.274594,,0.449969,,,,,
3,3, gunshots/0056.wav,14.304875,14.593844,,0.288969,,,,,
15,3, gunshots/0045.wav,81.649687,81.966656,,0.316969,,,,,
18,3, gunshots/0058.wav,99.930031,100.29,,0.359969,,,,,
20,3, gunshots/0041.wav,111.453844,111.799813,,0.345969,,,,,
22,3, gunshots/0103.wav,121.396,121.754969,,0.358969,,,,,
24,3, gunshots/0070.wav,130.885906,131.304875,,0.418969,,,,,
26,3, gunshots/0075.wav,141.940438,142.228406,,0.287968,,,,,
31,3, gunshots/0104.wav,173.193844,173.576812,,0.382968,,,,,
1,3, gunshots/0104.wav,3.721125,4.104094,,0.382969,,,,,
2,3, gunshots/0065.wav,9.177312,9.653281,,0.475969,,,,,
3,3, gunshots/0046.wav,13.727781,14.13175,,0.403969,,,,,
5,3, gunshots/0020.wav,23.849937,24.509906,,0.659969,,,,,
7,3, gunshots/0124.wav,34.798844,35.091813,,0.292969,,,,,
8,3, gunshots/0045.wav,39.959969,40.276938,,0.316969,,,,,
9,3, gunshots/0008.wav,43.601562,44.396531,,0.794969,,,,,
14,3, gunshots/0150.wav,73.431594,73.859562,,0.427968,,,,,
19,3, gunshots/0051.wav,98.891156,99.280125,,0.388969,,,,,
21,3, gunshots/0124.wav,110.825156,111.118125,,0.292969,,,,,
23,3, gunshots/0009.wav,122.477031,123.037,,0.559969,,,,,
25,3, gunshots/0041.wav,131.881656,132.227625,,0.345969,,,,,
27,3, gunshots/0037.wav,140.608969,140.925938,,0.316969,,,,,
28,3, gunshots/0147.wav,145.710938,146.092906,,0.381968,,,,,
30,3, gunshots/0091.wav,156.588313,156.971281,,0.382968,,,,,
33,3, gunshots/0021.wav,172.690625,173.345594,,0.654969,,,,,
34,3, gunshots/0046.wav,176.864188,177.268156,,0.403968,,,,,
5,3, gunshots/0067.wav,30.11625,30.693219,,0.576969,,,,,
6,3, gunshots/0066.wav,35.857906,36.238875,,0.380969,,,,,
9,3, gunshots/0100.wav,52.67125,52.986219,,0.314969,,,,,
10,3, gunshots/0081.wav,57.372031,57.945,,0.572969,,,,,
12,3, gunshots/0048.wav,66.775312,67.150281,,0.374969,,,,,
16,3, gunshots/0047.wav,88.964594,89.353562,,0.388968,,,,,
17,3, gunshots/0066.wav,93.192094,93.573063,,0.380969,,,,,
25,3, gunshots/0122.wav,140.404031,140.741,,0.336969,,,,,
31,3, gunshots/0126.wav,175.790562,176.060531,,0.269969,,,,,
1,3, gunshots/0051.wav,3.977344,4.366313,,0.388969,,,,,
2,3, gunshots/0072.wav,9.6975,10.173469,,0.475969,,,,,
4,3, gunshots/0113.wav,20.567688,20.950656,,0.382968,,,,,
5,3, gunshots/0086.wav,24.416469,24.931438,,0.514969,,,,,
7,3, gunshots/0023.wav,35.547219,36.317188,,0.769969,,,,,
10,3, gunshots/0098.wav,51.831938,52.261906,,0.429968,,,,,
15,3, gunshots/0122.wav,81.857812,82.194781,,0.336969,,,,,
26,3, gunshots/0055.wav,144.485344,144.874313,,0.388969,,,,,
29,3, gunshots/0026.wav,162.535969,163.271938,,0.735969,,,,,
30,3, gunshots/0147.wav,167.267937,167.649906,,0.381969,,,,,
5,3, gunshots/0032.wav,29.122219,29.670188,,0.547969,,,,,
7,3, gunshots/0013.wav,38.13525,38.711219,,0.575969,,,,,
8,3, gunshots/0089.wav,42.580562,42.960531,,0.379969,,,,,
11,3, gunshots/0009.wav,59.184719,59.744687,,0.559968,,,,,
16,3, gunshots/0042.wav,84.737188,85.026156,,0.288968,,,,,
17,3, gunshots/0104.wav,89.579969,89.962937,,0.382968,,,,,
19,3, gunshots/0003.wav,98.356281,99.10625,,0.749969,,,,,
23,3, gunshots/0076.wav,118.575937,118.849906,,0.273969,,,,,
26,3, gunshots/0007.wav,133.856437,134.693406,,0.836969,,,,,
27,3, gunshots/0132.wav,138.886188,139.223156,,0.336968,,,,,
28,3, gunshots/0001.wav,143.025719,143.691688,,0.665969,,,,,
2,3, gunshots/0111.wav,11.356906,11.783875,,0.426969,,,,,
6,3, gunshots/0157.wav,33.835031,34.262,,0.426969,,,,,
7,3, gunshots/0027.wav,38.409312,38.770281,,0.360969,,,,,
8,3, gunshots/0019.wav,42.656375,43.258344,,0.601969,,,,,
9,3, gunshots/0095.wav,47.125531,47.5545,,0.428969,,,,,
11,3, gunshots/0111.wav,57.955875,58.382844,,0.426969,,,,,
13,3, gunshots/0108.wav,69.916094,70.388063,,0.471969,,,,,
14,3, gunshots/0070.wav,75.127875,75.546844,,0.418969,,,,,
18,3, gunshots/0035.wav,96.534875,96.865844,,0.330969,,,,,
27,3, gunshots/0147.wav,143.362313,143.744281,,0.381968,,,,,
28,3, gunshots/0049.wav,148.790406,149.180375,,0.389969,,,,,
32,3, gunshots/0108.wav,169.467125,169.939094,,0.471969,,,,,
4,3, gunshots/0066.wav,22.752031,23.133,,0.380969,,,,,
9,3, gunshots/0037.wav,52.258344,52.575313,,0.316969,,,,,
13,3, gunshots/0065.wav,73.91125,74.387219,,0.475969,,,,,
19,3, gunshots/0125.wav,116.177219,116.514188,,0.336969,,,,,
